date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-14 00:15:00,theblaze,,398,82,145,"CAIR demands Fox News fire Judge Jeanine Pirro over remarks about Ilhan Omar’s hijab",,,,1105985646181695491,https://twitter.com/theblaze/status/1105985646181695491
2019-03-14 00:00:49,theblaze,TheLaurenChen,0,2,11,"TUNE IN NOW!!",,,,1105982073444229120,https://twitter.com/theblaze/status/1105982073444229120
2019-03-13 23:59:19,theblaze,TheLaurenChen,0,1,5,"Watch now!",,,,1105981699324866562,https://twitter.com/theblaze/status/1105981699324866562
2019-03-13 23:56:30,theblaze,jason_howerton,5,8,19,"Savvy social media geeks with snark and dedication wanted ",,,,1105980988931403777,https://twitter.com/theblaze/status/1105980988931403777
2019-03-13 23:45:02,theblaze,,132,20,68,"Beto O'Rourke has a charitable way of describing AOC's gaffes: 'she's freed herself from fear'",,,,1105978101941575685,https://twitter.com/theblaze/status/1105978101941575685
2019-03-13 23:40:46,theblaze,LevinTV,1,6,27,"Don’t miss it!",,,,1105977029441323008,https://twitter.com/theblaze/status/1105977029441323008
2019-03-13 23:15:02,theblaze,,2,7,18,"Police pull over bus driver on her way to pick up children for school — and accuse her of driving under the influence of drugs",,,,1105970552341233665,https://twitter.com/theblaze/status/1105970552341233665
2019-03-13 22:45:00,theblaze,,53,95,95,"Woman slashes random vehicle's tire just because she saw a MAGA hat in the car",,,,1105962995098767360,https://twitter.com/theblaze/status/1105962995098767360
2019-03-13 22:15:00,theblaze,,0,45,86,"Former Planned Parenthood director reveals the moment that led her to flee her clinic and help nearly 500 workers leave the abortion industry",,,,1105955445708066816,https://twitter.com/theblaze/status/1105955445708066816
2019-03-13 22:00:03,theblaze,,97,48,59,"Mom of 11-year-old drag queen who danced in gay nightclub: Child protective services said abuse accusations 'unfounded'",,,,1105951683681705985,https://twitter.com/theblaze/status/1105951683681705985
2019-03-13 21:30:04,theblaze,,110,468,416,"Illegal immigrant stabs California woman to death after 'sanctuary' laws protected suspect from ICE 9 times",,,,1105944135914143747,https://twitter.com/theblaze/status/1105944135914143747
2019-03-13 21:15:01,theblaze,,20,10,35,"In wake of Jussie Smollett's 16-count indictment, sources say 'Empire' cast, crew worried show won't be renewed",,,,1105940350626091008,https://twitter.com/theblaze/status/1105940350626091008
2019-03-13 21:14:02,theblaze,,5,34,83,"Glenn believes this left-wing smear campaign is targeting Carlson because he is effective and because we are one year away from the election.",,,,1105940101027319808,https://twitter.com/theblaze/status/1105940101027319808
2019-03-13 21:00:08,theblaze,,37,56,158,"Sen. Elizabeth Warren blasts elite parents involved in college admittance scam — but didn't she lie on her Harvard job application?",,,,1105936602755465217,https://twitter.com/theblaze/status/1105936602755465217
2019-03-13 20:45:04,theblaze,,13,27,76,"More than 3,000 ISIS members surrender to US-backed forces in Syria",,,,1105932814598455299,https://twitter.com/theblaze/status/1105932814598455299
2019-03-13 20:32:48,theblaze,,2,34,88,"Two realtors square off with armed intruder at vacant home. They're thankful they had concealed carry permits.",,,,1105929725065740294,https://twitter.com/theblaze/status/1105929725065740294
2019-03-13 20:30:19,theblaze,,4,15,41,"President Trump issues emergency order to ground all Boeing Max 8 and 9 aircraft – effective immediately",,,,1105929101628588033,https://twitter.com/theblaze/status/1105929101628588033
2019-03-13 20:25:15,theblaze,realDailyWire,1,10,113,"Every social media team right now",,,,1105927827592003586,https://twitter.com/theblaze/status/1105927827592003586
2019-03-13 20:14:42,theblaze,,2,14,27,"WATCH: Conservative host @ElijahSchaffer asks college students: 'Is Trump that bad?'",,@ElijahSchaffer,,1105925170714300417,https://twitter.com/theblaze/status/1105925170714300417
2019-03-13 19:55:45,theblaze,WorldOfStu,0,3,45,"What’s the problem",,,,1105920400205250564,https://twitter.com/theblaze/status/1105920400205250564
2019-03-13 19:55:19,theblaze,WatchChad,2,17,66,"RIGHT",,,,1105920291576971265,https://twitter.com/theblaze/status/1105920291576971265
2019-03-13 19:45:07,theblaze,,61,21,35,"Some Democrats defy Pelosi with intention to force impeachment vote in the House",,,,1105917724398637057,https://twitter.com/theblaze/status/1105917724398637057
2019-03-13 19:30:21,theblaze,,5,2,4,"WATCH: NBA fan permanently banned after this allegedly 'racial' altercation with a star player",,,,1105914011139346432,https://twitter.com/theblaze/status/1105914011139346432
2019-03-13 19:15:13,theblaze,,13,58,337,"Covington teen slaps CNN with lawsuit over irresponsible reporting — and he's demanding millions in damages",,,,1105910201419554822,https://twitter.com/theblaze/status/1105910201419554822
2019-03-13 19:00:15,theblaze,,51,10,18,"After ending sales of 'assault-style' rifles, Dick's Sporting Goods to remove all guns from 125 stores",,,,1105906434326315008,https://twitter.com/theblaze/status/1105906434326315008
2019-03-13 18:46:48,theblaze,,3,5,18,"Commentary: House Democrats attack Trump budget for spending too little … and for spending too much",,,,1105903050399588354,https://twitter.com/theblaze/status/1105903050399588354
2019-03-13 18:45:05,theblaze,,9,5,32,"LOL",,,,1105902619472654336,https://twitter.com/theblaze/status/1105902619472654336
2019-03-13 18:34:21,theblaze,,0,8,25,".@realDonaldTrump, Brett Kavanaugh, Michael Jackson, John Wayne, and Playboy: these are just a few topics @WatchChad and @JeffyJFR cover in a rapid-fire discussion of today’s events on The Chad Prather podcast. Follow @WatchChad on YouTube!",,@realDonaldTrump @WatchChad @JeffyJFR @WatchChad,,1105899918143746048,https://twitter.com/theblaze/status/1105899918143746048
2019-03-13 18:30:10,theblaze,,8,38,63,"ICE union urges President Trump to 'tell Americans the truth' about border crisis in scathing new letter",,,,1105898864492642306,https://twitter.com/theblaze/status/1105898864492642306
2019-03-13 18:26:13,theblaze,,71,41,36,"Do you believe reports of climate change should impact whether or not someone chooses to have children?",,,,1105897868286705664,https://twitter.com/theblaze/status/1105897868286705664
2019-03-13 18:16:51,theblaze,,0,2,11,".@glennbeck sits down with @bobgoff, a former attorney of 25 years and New York Times Best-Selling author of the book, ""Love Does."" Watch it on YouTube NOW:",,@glennbeck @bobgoff,,1105895511477944320,https://twitter.com/theblaze/status/1105895511477944320
2019-03-13 18:15:07,theblaze,,7,11,6,"California Gov. Newsom overrides state law to suspend death penalty with executive order",,,,1105895077791051777,https://twitter.com/theblaze/status/1105895077791051777
2019-03-13 18:13:00,theblaze,,24,14,135,"On today's show, @glennbeck and @WorldofStu discuss @rickygervais' new show, ""After Life"" — ""I've never seen a show like this. This show is truly an example of the golden age of television.""",,@glennbeck @WorldOfStu @rickygervais,,1105894545789726720,https://twitter.com/theblaze/status/1105894545789726720
2019-03-13 18:00:21,theblaze,,4,45,66,"Lisa Page claims FBI agent Peter Strzok joined Mueller investigation with impeachment, promotion in mind",,,,1105891359020466177,https://twitter.com/theblaze/status/1105891359020466177
2019-03-13 17:45:06,theblaze,,40,10,17,"New Senate bill would rein in President Trump on national emergencies — and 15 Republicans support it",,,,1105887524751327233,https://twitter.com/theblaze/status/1105887524751327233
2019-03-13 17:42:59,theblaze,,2,7,16,".@DavidJHarrisJr discusses what is really happening with Tucker Carlson, why we should ""never bow to the mob,"" and the disturbing truth about AOC.",,@DavidJHarrisJr,,1105886988773806080,https://twitter.com/theblaze/status/1105886988773806080
2019-03-13 17:30:02,theblaze,,41,38,75,"Ocasio-Cortez has capped her staff's salaries, but hasn't said if she will cap her own",,,,1105883729321488390,https://twitter.com/theblaze/status/1105883729321488390
2019-03-13 17:15:07,theblaze,,12,7,19,"This isn't crazy at all",,,,1105879976333709314,https://twitter.com/theblaze/status/1105879976333709314
2019-03-13 17:01:07,theblaze,,20,36,146,"President Trump's controversial ban on transgender troops is now official policy at the Pentagon",,,,1105876454674522112,https://twitter.com/theblaze/status/1105876454674522112
2019-03-13 16:45:09,theblaze,,18,33,31,"Middle school under fire after multicultural night debuts a map that claims all of Israel is Palestine",,,,1105872435994337281,https://twitter.com/theblaze/status/1105872435994337281
2019-03-13 16:30:09,theblaze,,4,17,21,"So much tolerance",,,,1105868659229114368,https://twitter.com/theblaze/status/1105868659229114368
2019-03-13 16:15:02,theblaze,,44,36,37,"Leftist protester rings cowbell to repeatedly disrupt College Republicans event; cops at scene reportedly do nothing",,,,1105864858812203008,https://twitter.com/theblaze/status/1105864858812203008
2019-03-13 16:00:52,theblaze,,3,30,56,"LGBT hero who became first legal nonbinary person renounces 'sham' transgender life, becomes man again",,,,1105861290726227969,https://twitter.com/theblaze/status/1105861290726227969
2019-03-13 15:53:22,theblaze,,1,5,8," TONIGHT! Tune in for @TheLaurenChen's LIVE debut of her show ""Pseudo-Intellectual"" at 8pm ET here ===&gt; https://www.youtube.com/roamingmillennial",,@TheLaurenChen,,1105859404065320962,https://twitter.com/theblaze/status/1105859404065320962
2019-03-13 15:45:00,theblaze,,16,21,17,"Venezuelans resort to drinking from sewage drains as nation's massive power blackout continues",,,,1105857300236066816,https://twitter.com/theblaze/status/1105857300236066816
2019-03-13 15:15:08,theblaze,,3,27,24,"Top Sanders aide invokes nasty anti-Semitic smear on social media — and now she's backtracking",,,,1105849784328437760,https://twitter.com/theblaze/status/1105849784328437760
2019-03-13 15:12:51,theblaze,,29,68,131,".@GlennBeck responds to recent attacks against Tucker Carlson",,@glennbeck,,1105849208513409024,https://twitter.com/theblaze/status/1105849208513409024
2019-03-13 15:00:04,theblaze,,5,27,48,"Sen. Menendez touts bill to protect journalists, gets called out by reporter he threatened a month ago",,,,1105845989645189122,https://twitter.com/theblaze/status/1105845989645189122
2019-03-13 14:55:24,theblaze,,10,12,34,"Social Justice Warriors continue to demand an apology from Tucker Carlson, but in today's America, not even the left can be ""woke"" enough to avoid the apology police.",,,,1105844818532540416,https://twitter.com/theblaze/status/1105844818532540416
2019-03-13 14:45:00,theblaze,,18,26,27,"Hospital patient learns he will die within days — from a robot showing video of doctor",,,,1105842200359915520,https://twitter.com/theblaze/status/1105842200359915520
2019-03-13 14:30:18,theblaze,,617,87,139,"CAIR demands Fox News fire Judge Jeanine Pirro over remarks about Ilhan Omar’s hijab",,,,1105838497942986754,https://twitter.com/theblaze/status/1105838497942986754
2019-03-13 13:50:06,theblaze,,11,44,73,"CLOSER LOOK: Who is Rep. Ilhan Omar?",,,,1105828382238040064,https://twitter.com/theblaze/status/1105828382238040064
2019-03-13 13:15:03,theblaze,,0,5,8,"Police pull over bus driver on her way to pick up children for school — and accuse her of driving under the influence of drugs",,,,1105819560727511041,https://twitter.com/theblaze/status/1105819560727511041
2019-03-13 12:45:08,theblaze,,1,49,97,"Former Planned Parenthood director reveals the moment that led her to flee her clinic and help nearly 500 workers leave the abortion industry",,,,1105812032148946945,https://twitter.com/theblaze/status/1105812032148946945
2019-03-13 12:43:56,theblaze,,0,1,18,"It’s almost time for Glenn Beck Radio https://get.blazetv.com",,,,1105811731836739587,https://twitter.com/theblaze/status/1105811731836739587
2019-03-13 12:40:09,theblaze,WatchChad,1,1,8," ",,,,1105810781449404416,https://twitter.com/theblaze/status/1105810781449404416
2019-03-13 12:39:09,theblaze,realDailyWire,0,1,5,"",,,,1105810528692305921,https://twitter.com/theblaze/status/1105810528692305921
2019-03-13 12:30:35,theblaze,,17,29,131,"Catholic group disinvited NY Democrat from St. Patrick's Day parade after he voted for state's radical pro-abortion law",,,,1105808372354482176,https://twitter.com/theblaze/status/1105808372354482176
2019-03-13 12:00:16,theblaze,,2,4,7,"University offers 'Racial Healing Workshop' to provide 'safe space' for minority students and faculty",,,,1105800742898679810,https://twitter.com/theblaze/status/1105800742898679810
2019-03-13 11:00:15,theblaze,,30,9,35,"Hollywood actresses at center of huge nationwide college admissions cheating scam. They stand accused of paying bribes to get kids into high-profile schools.",,,,1105785641009332224,https://twitter.com/theblaze/status/1105785641009332224
